"address","GreenLeader_Observed","GreenLeader_Predictions","lng","lat"
"ul. Dominikanska 4, Slupsk 76-200 Poland",NA,0,17.0340818,54.4639071
"ul. Dorszowa 3, Darlowo 76-153 Poland",NA,0,16.3764548,54.4376003
"ul. Dr. Jozefa Matuszewskiego 4, Polanica Zdroj 57-320 Poland",NA,0,16.5095062,50.4097977
"ul. Dr. Jozefa Matuszewskiego 8, Polanica Zdroj 57-320 Poland",NA,0,16.5077778,50.4086111
"ul. Dr. Ludwika Zamenhofa 14, Krakow 31-025 Poland",NA,0,19.9472334,50.0637748
"ul. Dr. Tadeusza Tyszkiewicza 25 a, Kazimierz Dolny 24-120 Poland",NA,0,21.950212,51.3255505
"ul. Droga Rybacka 54 150 Metrów Od Plaży, Jastrzebia Gora 84-104 Poland",NA,0,18.3062876,54.8325023
"ul. Droga Rybacka 58, Jastrzebia Gora 84-104 Poland",NA,0,18.3059783,54.8330335
"ul. Drogowcow 8, Czestochowa 42-202 Poland",NA,0,19.1421356,50.8199402
"ul. Dworcowa 1, Rewal 72-344 Poland",NA,0,15.0131611,54.080223
"ul. Dworcowa 5, Katowice 40-012 Poland",NA,0,19.0227631,50.2577459
"ul. Dworcowa 5, Tarnow 33-100 Poland",NA,0,20.9748314,50.0061423
"ul. Emilii Plater 1, Sopot 81-777 Poland",NA,0,18.5781289,54.4377399
"ul. Estery 10, Krakow 31-056 Poland",NA,0,19.9454312,50.0519642
"ul. Fabryczna 9, Ustrzyki Dolne 38-700 Poland",NA,0,22.6023694,49.4310139
"ul. Feliksa Piwarskiego 26, Iwonicz Zdroj 38-440 Poland",NA,0,21.796433,49.566778
"ul. Floriana Straszewskiego 17, Krakow 31-101 Poland",NA,1,19.9330655,50.0583276
"ul. Florianska 28 / sw. Marka 18, Krakow 31-020 Poland",NA,0,19.940348,50.0638839
"ul. Florianska 38, Krakow 31-021 Poland",NA,0,19.940721,50.0644409
"ul. Fryderyka Chopina 10, Bydgoszcz 85-092 Poland",NA,0,18.0214506,53.1243031
"ul. Fryderyka Chopina 40, Sopot 81-786 Poland",NA,0,18.569769,54.4419257
"ul. Gabriela Narutowicza 17D, Szczecin 70-240 Poland",NA,0,14.5417689,53.42113
"ul. Garbarska 18, Krakow 31-131 Poland",NA,0,19.9328185,50.0650958
"ul. Gdanska 163, Bydgoszcz 85-674 Poland",NA,0,18.0207845,53.1458465
"ul. Gen. Jaroslawa Dabrowskiego 20B, Gorzow Wielkopolski 66-400 Poland",NA,0,15.2354731,52.7396294
"ul. Gen. Jozefa Sowinskiego 48, Katowice 40-018 Poland",NA,0,19.0360403,50.2455189
"ul. Gen. Kazimierza Pulaskiego 6A, Sopot 81-760 Poland",NA,0,18.5664242,54.442568
"ul. Gen. Tadeusza Kosciuszki 5, Krakow 30-105 Poland",NA,1,19.9259309,50.0550498
"ul. Gen. Wladyslawa Sikorskiego 20, Nowy Targ 34-400 Poland",NA,0,20.0364204,49.4751362
"ul. Gesia 22a, Krakow 31-535 Poland",NA,1,19.958055,50.053538
"ul. Gimnazjalna 6, Karpacz 58-540 Poland",NA,0,15.7431809,50.7719931
"ul. Gizycka 6, Mragowo 11-700 Poland",NA,0,21.3216338,53.8747951
"ul. Glowna 234, Szczawnica 34-460 Poland",NA,0,20.4501367,49.4264198
"ul. Glowna 25, Szczawnica 34-460 Poland",NA,0,20.47694,49.426826
"ul. Golebia 1, Krakow 31-007 Poland",NA,0,19.935604,50.060385
"ul. Gorna 4, Swiebodzin 66-200 Poland",NA,0,15.5346398,52.2507318
"ul. Gorska 2, Polanica Zdroj 57-320 Poland",NA,0,16.5085017,50.4155564
"ul. Grecka 6, Zamosc 22-400 Poland",NA,0,23.2554774,50.7171407
"ul. Grochowska 31, Krakow 31-516 Poland",NA,0,19.9632843,50.0728326
"ul. Grodziska 117, Poznan 60-564 Poland",NA,0,16.8862691,52.41371
"ul. Grodzka 19, Gdansk 80-841 Poland",NA,0,18.6583298,54.3540678
"ul. Grodzka 20, Lublin 20-112 Poland",NA,0,22.568949,51.2491269
"ul. Grodzka 21, Krakow 31-001 Poland",NA,0,19.9376891,50.058766
"ul. Grodzka 26 Old Town, Lublin 20-112 Poland",NA,0,22.569126,51.249305
"ul. Grodzka 36, Bydgoszcz 85-109 Poland",NA,1,18.005487,53.121357
"ul. Grodzka 9, Krakow 31-006 Poland",NA,0,19.9374602,50.0597565
"ul. Grunwaldzka 10, Zakopane 34-500 Poland",NA,0,19.9545806,49.2898102
"ul. Grunwaldzka 11, Zakopane 34-500 Poland",NA,0,19.9557126,49.2896276
"ul. Grunwaldzka 14, Ustka 76-270 Poland",NA,0,16.867991,54.581064
"ul. Grunwaldzka 15H, Niepolomice 32-005 Poland",NA,0,20.2070444,50.0322336
"ul. Grunwaldzka 89, Sopot 81-771 Poland",NA,0,18.57468,54.4387755
"ul. Grzybowska 63, Warsaw 00-844 Poland",NA,1,20.9861621,52.2335625
"ul. Henryka Sienkiewicza 14, Szczawno Zdroj 58-310 Poland",NA,0,16.2592731,50.8048322
"ul. Hetmanska 1, Gdynia 81-412 Poland",NA,0,18.5425198,54.502099
"ul. Hryniewieckiego 12A, Wladyslawowo 84-120 Poland",NA,0,18.4078159,54.7981581
"ul. Hugo Kollataja 3, Gdansk 80-257 Poland",NA,0,18.5959297,54.3808734
"ul. Jagiellonska 49, Sanok 38-500 Poland",NA,0,22.2052069,49.5558255
"ul. Jakuba Kubickiego 3, Warsaw 02-954 Poland",NA,0,21.072903,52.1712384
"ul. Jana Heweliusza 22, Gdansk 80-890 Poland",NA,1,18.6519501,54.3563499
"ul. Jana III Sobieskiego 20, Gniezno 62-200 Poland",NA,0,17.6040347,52.5333505
"ul. Jana Karola Chodkiewicza 33, Gliwice 44-100 Poland",NA,0,18.6923239,50.3034949
"ul. Jana Kasprowicza 24, Kolobrzeg 78-100 Poland",NA,0,15.5907978,54.1832775
"ul. Jana Kilinskiego 34, Pabianice 95-200 Poland",NA,0,19.3589265,51.6545506
"ul. Jana Pietrusinskiego 12, Krakow 30-321 Poland",NA,0,19.9108091,50.044406
"ul. Janusza Meissnera 1, Gdansk 80-462 Poland",NA,0,18.6031064,54.4005314
"ul. Jaskowa Dolina 57a, Gdansk 80-286 Poland",NA,0,18.5978115,54.370881
"ul. Jaskrowska 22, Czestochowa 42-202 Poland",NA,0,19.1349771,50.8176793
"ul. Jednosci 87 A, Zielona Gora 65-018 Poland",NA,0,15.495507,51.9369539
"ul. Jednosci Narodowej 3, Slupsk 76-200 Poland",NA,0,17.0283435,54.4671807
"ul. Jednosci Narodowej 4, Slupsk 76-200 Poland",NA,0,17.0285526,54.4668089
"ul. Jednosci Robotniczej 13, Slubice 69-100 Poland",NA,0,14.559939,52.350885
"ul. Jodlowa 21, Szczyrk 43-370 Poland",NA,0,19.0031222,49.7076524
"ul. Jordana Spytka 5 Myslenice, Krakow 32-400 Poland",NA,0,19.9416997,49.8348461
"ul. Jozefa Dietla 81, Krakow 31-050 Poland",NA,0,19.945252,50.0554416
"ul. Jozefa Korzeniowskiego 19 D, Gdynia 81-376 Poland",NA,1,18.552191,54.5086026
"ul. Jozefa Pilsudskiego 22, Zakopane 34-500 Poland",NA,0,19.9604727,49.2878661
"ul. Jozefa Pilsudskiego 31, Zakopane 34-500 Poland",NA,0,19.9601965,49.2892141
"ul. Jozefa Pilsudskiego 33, Zakopane 34-500 Poland",NA,0,19.9603624,49.2890195
"ul. Jozefa Pilsudskiego 59a, Zakopane 34-500 Poland",NA,0,19.9638081,49.2857215
"ul. Jozefa Sarego 10, Krakow 31-047 Poland",NA,0,19.942003,50.0569104
"ul. Jozefa Szujskiego 5, Krakow 31-123 Poland",NA,0,19.9289026,50.0641031
"ul. Juliana Ejsmonda 2, Gdynia 81-409 Poland",NA,0,18.5537281,54.5051966
"ul. Juliana Falata 34, Koszalin 75-434 Poland",NA,0,16.197404,54.1995059
"ul. Juliana Tuwima 12, Gdansk 80-210 Poland",NA,0,18.6324161,54.3650918
"ul. Juliusza Lea 16A, Krakow 30-048 Poland",NA,0,19.919214,50.0701727
"ul. Juliusza Slowackiego 29, Swinoujscie 72-600 Poland",NA,0,14.24597,53.919126
"ul. Juliusza Slowackiego 3, Gdansk 80-257 Poland",NA,0,18.5957139,54.3816938
"ul. Juliusza Slowackiego 8, Kudowa-Zdroj 57-350 Poland",NA,0,16.2429653,50.4409972
"ul. Kamienska 13, Trzesacz 72-344 Poland",NA,0,14.9965849,54.076643
"ul. Kaniowka 28c, Bialka Tatrzanska 34-405 Poland",NA,0,20.1104866,49.3667276
"ul. Kanonicza 16, Krakow 31-002 Poland",NA,1,19.9377388,50.0561987
"ul. Kanonicza 22, Krakow 31-002 Poland",NA,0,19.9372595,50.0557622
"ul. Kapielowa 11, Darlowo 76-153 Poland",NA,0,16.3814691,54.4405757
"ul. Kapitanska 4, Swinoujscie 72-600 Poland",NA,0,14.2589804,53.916236
"ul. Karkonoska 14, Karpacz 58-540 Poland",NA,0,15.7322204,50.7747998
"ul. Karowa 31 Między głównym korpusem Uniwersytetu Warszawskiego a Pałacem Prezydenckim, 700m od Pl. Zamkowego, Warsaw 00-324 Poland",NA,0,21.0166125,52.243168
"ul. Kazimierza Wielkiego 13, Plock 09-400 Poland",NA,0,19.6823133,52.5461162
"ul. Kazimierza Wielkiego 27a, Wroclaw 50-077 Poland",NA,1,17.0276337,51.1081488
"ul. Kazimierza Wielkiego 67, Wroclaw 50-077 Poland",NA,0,17.034792,51.106874
"ul. Kielbasnicza 2, Wroclaw 50-108 Poland",NA,0,17.0293423,51.1102357
"ul. Kielbasnicza 25, Wroclaw 50-110 Poland",NA,0,17.029661,51.111794
"ul. Klifowa 46, Niechorze 72-350 Poland",NA,0,15.0659868,54.0931866
"ul. Klifowa 5 Klifowa 5, Jastrzebia Gora 84-104 Poland",NA,0,18.3285038,54.833398
"ul. KoSciuszki 4, Krynica-Zdroj 33-380 Poland",NA,0,20.9543567,49.4179855
"ul. Kobierzynska 47, Krakow 30-363 Poland",NA,0,19.9208987,50.032521
"ul. Kokoszkow 36, Nowy Targ 34-400 Poland",NA,0,20.0413695,49.4865111
"ul. Kolejowa 1, Szczawno Zdroj 58-310 Poland",NA,0,16.2510922,50.8008294
"ul. Kolejowa 47A, Warsaw 01-210 Poland",NA,0,20.9824831,52.2271642
"ul. Kolobrzeska 1, Olsztyn 10-442 Poland",NA,1,20.4903309,53.7788209
"ul. Komuny Paryskiej 19, Wroclaw 50-451 Poland",NA,0,17.0441516,51.1025834
"ul. Komuny Paryskiej 34 Villa Ambasada Piwnica Paryska, Boleslawiec 59-700 Poland",NA,0,15.5645332,51.2592773
"ul. Konna 10, Bydgoszcz 85-687 Poland",NA,0,18.040095,53.1674926
"ul. Konstytucji 3 Maja 7, Minsk Mazowiecki 05-300 Poland",NA,0,21.5611877,52.1808368
"ul. Kopernika 6, Katowice 40-064 Poland",NA,0,19.0163037,50.254591
"ul. Kornela Makuszynskiego 14 i 19f, Zakopane 34-500 Poland",NA,0,19.9589617,49.2878695
"ul. Kosynierow Gdynskich 82, Gorzow Wielkopolski 66-400 Poland",NA,0,15.230864,52.735924
"ul. Kotlarska 11, Swidnica 58-100 Poland",NA,0,16.4848385,50.8424914
"ul. Kowalska 10, Elblag 82-300 Poland",NA,0,19.397405,54.159008
"ul. Krakowska 28, Krakow 31-062 Poland",NA,0,19.9432317,50.0496219
"ul. Krakowskie Przedmiescie 29, Lublin 20-002 Poland",NA,0,22.5615461,51.2481429
"ul. Kramarska 1, Poznan 61-765 Poland",NA,0,16.9330563,52.4096358
"ul. Krancowa 107A, Lublin 20-338 Poland",NA,0,22.5927469,51.2317163
"ul. Krolewiecka 126, Elblag 82-300 Poland",NA,0,19.4130739,54.171231
"ul. Krowoderska 71 Stare Miasto, Krakow 31-158 Poland",NA,0,19.9333061,50.0719634
"ul. Krupowki 24, Zakopane 34-500 Poland",NA,0,19.9530874,49.2939927
"ul. Krupowki 40, Zakopane 34-500 Poland",NA,0,19.9561356,49.2927811
"ul. Krzywa 7, Krakow 31-149 Poland",NA,1,19.9394139,50.067516
"ul. Ks. Ignacego Klopotowskiego 33, Warsaw 03-720 Poland",NA,0,21.0360417,52.2523753
"ul. Ks. Ignacego Klopotowskiego 36, Warsaw 03-717 Poland",NA,0,21.0363152,52.2521927
"ul. Ks. Jerzego Popieluszki 2a, Torun 87-100 Poland",NA,1,18.5950839,53.008024
"ul. Ks. Kard. Stefana Wyszynskiego 30, Szczecin 70-203 Poland",NA,0,14.5559642,53.4239488
"ul. Ks. Kaszelewskiego 7c, Zakopane 34-500 Poland",NA,0,19.943035,49.2952995
"ul. Ks. Stanislawa Konarskiego 9, Bydgoszcz 85-066 Poland",NA,0,18.0068465,53.1257326
"ul. Kurniki 3, Krakow 31-156 Poland",NA,0,19.9433875,50.0671279
"ul. Kurniki 4, Krakow 31-156 Poland",NA,0,19.9441886,50.0675804
"ul. Lakowa 60, Gdansk 80-769 Poland",NA,0,18.6648036,54.3456311
"ul. Lebska 128, Leba 84-360 Poland",NA,0,17.5873784,54.7512924
"ul. Legionow 81, Lodz 91-072 Poland",NA,0,19.4385843,51.773508
"ul. Leona Szumana 2, Torun 87-100 Poland",NA,0,18.6117915,53.0131833
"ul. Leona Szumana 8, Torun 87-100 Poland",NA,1,18.6089301,53.0140474
"ul. Lesna 1, Krynica-Zdroj 33-380 Poland",NA,0,20.9703756,49.4202608
"ul. Lesna 15 Malopolskie, Krynica-Zdroj 33-380 Poland",NA,0,20.9714587,49.4218605
"ul. Lipowa 17, Naleczow 24-150 Poland",NA,0,22.2174409,51.286074
"ul. Lipowa 4, Ladek-Zdroj 57-540 Poland",NA,0,16.8842245,50.3434702
"ul. Lobzowska 8, Krakow 31-140 Poland",NA,0,19.9340062,50.0664083
"ul. Ludwika Warynskiego 10, Busko Zdroj 28-100 Poland",NA,0,20.7164425,50.4613729
"ul. Ludwika Warynskiego 17, Opole 45-047 Poland",NA,0,17.924126,50.6725431
"ul. Lwowska 21, Krosno 38-400 Poland",NA,0,21.772047,49.6838
"ul. Makowa 12, Jastrzebia Gora 84-104 Poland",NA,0,18.3069466,54.827014
"ul. Mala 1, Ustka 76-270 Poland",NA,0,16.8570574,54.5843221
"ul. Malborska 65, Krakow 30-646 Poland",NA,0,19.9695676,50.0236212
"ul. Male Garbary 7, Torun 87-100 Poland",NA,0,18.60893,53.0114169
"ul. Mangalia 1, Warsaw 02-758 Poland",NA,0,21.0491608,52.187331
"ul. Mangalia 3a, Warsaw 02-758 Poland",NA,0,21.0491567,52.1868111
"ul. Mangalia 3b, Warsaw 02-758 Poland",NA,0,21.0483721,52.186476
"ul. Mariacka 1 Stare Miasto, Gdansk 80-833 Poland",NA,0,18.653976,54.349707
"ul. Mariana Smoluchowskiego 1, Warsaw 02-679 Poland",NA,0,21.0121081,52.1775225
"ul. Marii Curie-Sklodowskiej 23, Darlowo 76-150 Poland",NA,0,16.4121853,54.4189426
"ul. Marii Rodziewiczowny 1, Kolobrzeg 78-100 Poland",NA,0,15.562723,54.1859141
"ul. Marsz. Jozefa Pilsudskiego 104, Wroclaw 50-014 Poland",NA,0,17.036787,51.0999564
"ul. Marsz. Jozefa Pilsudskiego 29, Swieradow Zdroj 59-850 Poland",NA,0,15.3386337,50.906699
"ul. Marsz. Jozefa Pilsudskiego 88, Wroclaw 50-017 Poland",NA,0,17.0342742,51.1004056
"ul. Marszalka Jozefa Pilsudskiego 13 Krynica-Zdrój, Krynica-Zdroj 33-380 Poland",NA,0,20.9580169,49.4227883
"ul. Marynarska 3, Niechorze 72-350 Poland",NA,0,15.0703423,54.0930118
"ul. Maurycego Augusta Beniowskiego 2A, Ustka 76-270 Poland",NA,0,16.8568879,54.587021
"ul. Mazowiecka 3A, Krakow 30-019 Poland",NA,0,19.9310472,50.0729052
"ul. Mazowiecka 6, Krakow 30-036 Poland",NA,0,19.930412,50.0728549
"ul. Mennicza 24 Wroclaw City Center, Wroclaw 50-057 Poland",NA,0,17.0346833,51.10621
"ul. Mieczyslawa Romanowskiego 4a, Nowy Sacz 33-300 Poland",NA,0,20.6887652,49.6256546
"ul. Mikolaja Kopernika 5, Miedzyzdroje 72-500 Poland",NA,0,14.4459596,53.9292947
"ul. Mikolaja Zyblikiewicza 9, Krakow 31-029 Poland",NA,0,19.9458245,50.0597461
"ul. Mikolajska 20, Krakow 31-027 Poland",NA,0,19.942147,50.0615199
"ul. Miodowa 28, Krakow 31-055 Poland",NA,0,19.9455244,50.0531169
"ul. Modrzewiowa 1, Bydgoszcz 85-631 Poland",NA,0,18.0250958,53.1458251
"ul. Monte Cassino 3, Swinoujscie 72-600 Poland",NA,0,14.2524637,53.9086642
"ul. Mostowa 13, Elblag 82-300 Poland",NA,0,19.3942721,54.1580434
"ul. Mostowa 2, Bielsko-Biala 43-300 Poland",NA,1,19.0481463,49.8254179
"ul. Mostowa 5, Karpacz 58-540 Poland",NA,0,15.7662375,50.7791484
"ul. Mostowa 9, Karpacz 58-540 Poland",NA,0,15.7659526,50.7821845
"ul. Mragowska 34, Mikolajki 11-730 Poland",NA,0,21.5583664,53.8046388
"ul. Muranowska 2, Warsaw 00-209 Poland",NA,1,20.9986609,52.254116
"ul. Mysliwska 22, Karpacz 58-540 Poland",NA,0,15.7412398,50.7810883
"ul. Na Grobli 28, Wroclaw 50-421 Poland",NA,0,17.0639773,51.1035585
"ul. Na Zboczu 39, Gdansk 80-110 Poland",NA,0,18.6263126,54.3466598
"ul. Nad Jarem 53, Gdansk 80-135 Poland",NA,0,18.6208878,54.3556626
"ul. Nad Lomnica 20c, Karpacz 58-540 Poland",NA,0,15.754997,50.7769989
"ul. Nad Stawem 5, Gdansk 80-454 Poland",NA,0,18.6047175,54.3834071
"ul. Nadmorska 75, Sarbinowo 76-034 Poland",NA,0,15.9436292,54.2470352
"ul. Nadmorska 9, Leba 84-360 Poland",NA,0,17.5702715,54.7654706
"ul. Nadwislanska 6, Krakow 30-527 Poland",NA,1,19.9527596,50.0478361
"ul. Nadwodnia 190 Jurgow, Czarna Gora 34-532 Poland",NA,0,20.1300639,49.3684384
"ul. Narewska 15, Gdansk 80-110 Poland",NA,0,18.6217629,54.3467223
"ul. Niepodleglosci 6, Miedzyzdroje 72-500 Poland",NA,0,14.4496091,53.9277145
"ul. Niepolomska 16, Wieliczka 32-020 Poland",NA,0,20.0764628,49.9881317
"ul. Niezlomnych 1c, Poznan 61-894 Poland",NA,0,16.922887,52.402277
"ul. Nizinna 2, Szczawno Zdroj 58-310 Poland",NA,0,16.2514369,50.803032
"ul. Nizinna 4, Szczawno Zdroj 58-310 Poland",NA,0,16.2507525,50.8031506
"ul. Nowomysliwska 76, Miedzyzdroje 72-500 Poland",NA,0,14.4373141,53.920943
"ul. Obroncow Pokoju 3, Karpacz 58-540 Poland",NA,0,15.7627947,50.7733817
"ul. Obroncow Pokoju 4, Karpacz 58-540 Poland",NA,0,15.7662718,50.770071
"ul. Obroncow Pokoju 7a, Karpacz 58-540 Poland",NA,0,15.766229,50.7706784
"ul. Obroncow Westerplatte 36A, Sopot 81-706 Poland",NA,0,18.560475,54.447715
"ul. Obwodnica 6, Tarnowskie Gory 42-600 Poland",NA,0,18.8389094,50.4405206
"ul. Obywatelska 8, Lublin 20-092 Poland",NA,0,22.5711639,51.2586058
"ul. Ogrodnicza 4, Karpacz 58-540 Poland",NA,0,15.7627968,50.7754623
"ul. Ogrodnicza 8, Karpacz 58-540 Poland",NA,0,15.7639061,50.7743717
"ul. Ogrodowa 17, Lodz 91-065 Poland",NA,0,19.4483917,51.7785718
"ul. Olowianka 3a Przy kładce zwodzonej przez Motławę, Gdansk 80-751 Poland",NA,0,18.661536,54.35335
"ul. Oltaszynska 107, Wroclaw 53-034 Poland",NA,0,17.0067052,51.0599319
"ul. Orlowska 43, Gdynia 81-522 Poland",NA,0,18.5557126,54.4796653
"ul. Paderewskiego 35, Chorzow 41-500 Poland",NA,0,18.9637968,50.291146
"ul. Panska 67, Warsaw 00-830 Poland",NA,0,20.9937212,52.2314212
"ul. Pardalowka 3B, Zakopane 34-500 Poland",NA,0,19.9823772,49.2911031
"ul. Pardalowka 3d, Zakopane 34-500 Poland",NA,0,19.9823814,49.2914243
"ul. Piastow 6 Zachodniopomorskie, Mielno 76-032 Poland",NA,0,16.0573355,54.2603381
"ul. Piastowska 198, Gdansk 80-341 Poland",NA,0,18.601897,54.4208482
"ul. Piekarska 9, Plock 09-400 Poland",NA,0,19.6847574,52.5437861
"ul. Piotrkowska 91, Lodz 90-423 Poland",NA,0,19.456698,51.766016
"ul. Piwna 3, Wloclawek 87-800 Poland",NA,0,19.0652584,52.6628811
"ul. Piwna 7 Malopolskie, Krakow 30-527 Poland",NA,0,19.951074,50.0463627
"ul. Plk. Leopolda Lisa-Kuli 19, Rzeszow 35-025 Poland",NA,0,21.996811,50.0353416
"ul. Podhalanska 22, Zakopane 34-500 Poland",NA,0,19.9863825,49.2975565
"ul. Podrzeczna 22, Lowicz 99-400 Poland",NA,0,19.9382836,52.1080727
"ul. Podwale 84, Wroclaw 50-414 Poland",NA,1,17.0432174,51.108255
"ul. Podwale Grodzkie 9, Gdansk 80-895 Poland",NA,1,18.6466246,54.3563231
"ul. Podwislocze 48, Rzeszow 35-309 Poland",NA,1,22.0100775,50.0283678
"ul. Pogodna 2b, Mielno 76-032 Poland",NA,0,16.0754309,54.2645145
"ul. Pomorska 2 3rd Floor, Krakow 30-039 Poland",NA,0,19.924891,50.0707708
"ul. Poniatowskiego 4, Radom 26-600 Poland",NA,0,21.1535006,51.3917137
"ul. Poprzeczna 4, Miedzyzdroje 72-500 Poland",NA,0,14.441161,53.9278329
"ul. Powstancow Slaskich 204, Wroclaw 53-140 Poland",NA,0,17.0082417,51.077756
"ul. Powstancow Warszawy 13, Bydgoszcz 85-681 Poland",NA,0,18.0082857,53.1432953
"ul. Poznanska 15, Warsaw 00-680 Poland",NA,1,21.0115744,52.2251222
"ul. Promenada Gwiazd 1, Miedzyzdroje 72-500 Poland",NA,0,14.4533065,53.9342075
"ul. Promenada Gwiazd 3, Miedzyzdroje 72-500 Poland",NA,0,14.4532227,53.9341418
"ul. Promenada Gwiazd 30, Miedzyzdroje 72-500 Poland",NA,0,14.457065,53.935662
"ul. Przechodnia 1 B, Wloclawek 87-800 Poland",NA,0,19.0689813,52.655263
"ul. Przedzamcze 6, Torun 87-100 Poland",NA,0,18.6105157,53.0098586
"ul. Przewodnikow Tatrzanskich 6, Zakopane 34-500 Poland",NA,0,19.9788098,49.2805782
"ul. Przykop 53, Brodnica 87-300 Poland",NA,0,19.4051713,53.254259
"ul. Pszenna 1, Gdansk 80-749 Poland",NA,1,18.6586018,54.34627
"ul. Pulaskiego 11/11, Sopot 81-760 Poland",NA,0,18.566806,54.4432182
"ul. Pulawska 42, Piaseczno 05-500 Poland",NA,0,21.021095,52.086296
"ul. Rabianska 11 Stare Miasto, Torun 87-100 Poland",NA,0,18.6045615,53.0086316
"ul. Radosna 6, Pobiedziska 62-010 Poland",NA,0,17.2764724,52.4771084
"ul. Radziwillowska 13, Krakow 31-026 Poland",NA,0,19.947209,50.0626723
"ul. Radziwillowska 3, Krakow 31-026 Poland",NA,0,19.9473418,50.0618239
"ul. Romualda Traugutta 5, Ciechocinek 87-720 Poland",NA,0,18.8035942,52.8886981
"ul. Rowna 3, Swidnica 58-100 Poland",NA,0,16.4946541,50.841565
"ul. Rozewska 38, Jastrzebia Gora 84-104 Poland",NA,0,18.3181291,54.8324295
"ul. Ruska 34, Wroclaw 50-079 Poland",NA,0,17.0241265,51.1109915
"ul. Ruska 35, Wroclaw 50-079 Poland",NA,0,17.0238921,51.1109961
"ul. Ruska 49, Wroclaw 50-079 Poland",NA,0,17.025318,51.1104856
"ul. Rybaki 36, Poznan 61-884 Poland",NA,0,16.9330551,52.4034898
"ul. Rynek 15, Gniezno 62-200 Poland",NA,0,17.596346,52.5363029
"ul. Rynek 16, Lublin 20-111 Poland",NA,0,22.5677408,51.247468
"ul. Rynek Glowny 44, Krakow 31-017 Poland",NA,1,19.9384958,50.0623557
"ul. Rynek Solny 4, Zamosc 22-400 Poland",NA,0,23.2534479,50.718157
"ul. Sadowa 15, Kazimierz Dolny 24-120 Poland",NA,0,21.948428,51.3249209
"ul. Salamandry 31B, Koscielisko 34-511 Poland",NA,0,19.9091551,49.2999279
"ul. Sanatoryjna 32, Ustron 43-450 Poland",NA,0,18.8274828,49.71584
"ul. Saperska 26, Rewal 72-344 Poland",NA,0,15.0120011,54.0796151
"ul. Saperska 6, Rewal 72-344 Poland",NA,0,15.0113259,54.0818784
"ul. Senatorska 13/15, Warsaw 00-075 Poland",NA,0,21.0123286,52.2453565
"ul. Sienkiewicza 1, Swieradow Zdroj 59-850 Poland",NA,0,15.3378645,50.9120796
"ul. Sienkiewicza 24, Bialystok 15-092 Poland",NA,0,23.1626508,53.1342116
"ul. Sienkiewicza 28D, Wroclaw 50-335 Poland",NA,0,17.0471485,51.1171267
"ul. Sienkiewicza 2a, Ostrow Wielkopolski 63-400 Poland",NA,0,17.8081989,51.648713
"ul. Sikorskiego 29, Rewal 72-344 Poland",NA,0,15.0200633,54.0842854
"ul. Skarbowa 2, Legnica 59-220 Poland",NA,1,16.1661712,51.2110869
"ul. Skosna 9, Szczyrk 43-370 Poland",NA,0,19.0142605,49.7077182
"ul. Slawkowska 1, Krakow 31-014 Poland",NA,0,19.937143,50.062998
"ul. Slezna 28, Wroclaw 53-302 Poland",NA,1,17.031274,51.0940749
"ul. Sloneczna 3, Trzesacz 72-344 Poland",NA,0,14.9939248,54.0766704
"ul. Smolna 14, Warsaw 00-375 Poland",NA,0,21.0240528,52.233155
"ul. Sniadeckich 7, Poznan 60-773 Poland",NA,0,16.9045601,52.4001986
"ul. Solankowa 72, Inowroclaw 88-100 Poland",NA,0,18.244336,52.7945239
"ul. Spacerowa 2C, Dzwirzyno 78-131 Poland",NA,0,15.414685,54.161973
"ul. Spadochroniarzy 9, Lublin 20-043 Poland",NA,0,22.5306851,51.2482021
"ul. Spichrzowa 27, Gdansk 80-750 Poland",NA,0,18.657769,54.3471393
"ul. Sportova, Poprad 058 01 Slovakia",NA,0,20.3094323,49.0613198
"ul. Sportowa 1, Ketrzyn 11-400 Poland",NA,0,21.3820065,54.0812059
"ul. Srodkowa 140, Bialka Tatrzanska 34-405 Poland",NA,0,20.106361,49.384896
"ul. Srodkowa 167 A, Bialka Tatrzanska 34-405 Poland",NA,0,20.1069601,49.386823
"ul. Srodkowa 181, Bialka Tatrzanska 34-405 Poland",NA,1,20.0996669,49.391106
"ul. Srodkowa 57A, Bialka Tatrzanska 34-405 Poland",NA,0,20.1102889,49.378504
"ul. Stagiewna 16, Gdansk 80-750 Poland",NA,0,18.6590265,54.3472295
"ul. Stalowa 52, Warsaw 03-429 Poland",NA,0,21.0447331,52.2615507
"ul. Stanislawa Wyspianskiego 26a, Poznan 60-751 Poland",NA,1,16.8944374,52.3995554
"ul. Stanislawy Leszczynskiej 16, Oswiecim 32-600 Poland",NA,0,19.1982213,50.0285587
"ul. Staromiejska 1, Olsztyn 10-017 Poland",NA,0,20.4777425,53.7774665
"ul. Starowislna 15a, Krakow 31-038 Poland",NA,0,19.9434814,50.0576163
"ul. Starowislna 57, Krakow 31-038 Poland",NA,1,19.9477892,50.0539651
"ul. Starowislna 62, Krakow 31-035 Poland",NA,0,19.9494791,50.0528656
"ul. Starowislna 91, Krakow 31-052 Poland",NA,0,19.9507644,50.0511158
"ul. Stary Rynek 77 Entrance from 1 Sieroca Street, Poznan 61-772 Poland",NA,0,16.9319149,52.4083153
